时间,IBI,SDNN
2025-08-23 10:19:16.136,770.00,62.81
2025-08-23 10:19:17.054,890.00,62.89
2025-08-23 10:19:17.929,920.00,64.10
2025-08-23 10:19:18.760,810.00,65.15
2025-08-23 10:19:19.504,740.00,66.06
2025-08-23 10:19:20.293,791.00,66.40
2025-08-23 10:19:21.080,799.00,65.86
2025-08-23 10:19:21.911,810.00,66.81
2025-08-23 10:19:22.655,780.00,67.56
2025-08-23 10:19:23.442,780.00,68.94
2025-08-23 10:19:24.275,800.00,69.69
2025-08-23 10:19:25.062,800.00,69.98
2025-08-23 10:19:25.892,860.00,70.20
2025-08-23 10:19:26.767,860.00,70.19
2025-08-23 10:19:27.599,810.00,69.75
2025-08-23 10:19:28.387,790.00,69.03
2025-08-23 10:19:29.173,810.00,66.99
2025-08-23 10:19:29.962,790.00,62.96
2025-08-23 10:19:30.836,800.00,58.84
2025-08-23 10:19:31.581,790.00,54.54
2025-08-23 10:19:32.281,740.00,50.81
2025-08-23 10:19:33.024,720.00,48.13
2025-08-23 10:19:33.768,740.00,45.66
2025-08-23 10:19:34.513,740.00,43.50
2025-08-23 10:19:35.299,780.00,41.47
2025-08-23 10:19:36.042,716.00,40.36
2025-08-23 10:19:36.919,836.00,39.38
2025-08-23 10:19:37.705,780.00,38.31
2025-08-23 10:19:38.538,830.00,37.24
2025-08-23 10:19:39.281,770.00,36.55
2025-08-23 10:19:40.112,821.00,36.05
2025-08-23 10:19:42.344,760.00,35.79
2025-08-23 10:19:43.088,730.00,36.44
2025-08-23 10:19:43.876,790.00,37.05
2025-08-23 10:19:44.662,810.00,38.07
2025-08-23 10:19:45.495,800.00,38.73
2025-08-23 10:19:46.281,790.00,38.78
2025-08-23 10:19:47.069,820.00,38.65
2025-08-23 10:19:47.901,820.00,38.29
2025-08-23 10:19:48.732,810.00,37.96
2025-08-23 10:19:49.476,750.00,37.09
2025-08-23 10:19:50.263,800.00,35.96
2025-08-23 10:19:51.051,780.00,35.14
2025-08-23 10:19:51.794,750.00,34.54
2025-08-23 10:19:52.582,770.00,34.01
2025-08-23 10:19:53.281,710.00,33.65
2025-08-23 10:19:54.070,810.00,33.37
2025-08-23 10:19:54.857,790.00,32.80
2025-08-23 10:19:55.688,830.00,32.39
2025-08-23 10:19:56.475,770.00,31.89
2025-08-23 10:19:57.307,820.00,31.48
2025-08-23 10:19:58.095,790.00,31.25
2025-08-23 10:19:58.925,820.00,31.04
2025-08-23 10:19:59.671,770.00,30.86
2025-08-23 10:20:00.545,850.00,30.89
2025-08-23 10:20:04.963,840.00,31.26
2025-08-23 10:20:05.751,726.00,32.00
2025-08-23 10:20:11.308,800.00,32.75
2025-08-23 10:20:12.095,800.00,33.42
2025-08-23 10:20:26.884,830.00,34.11
2025-08-23 10:20:27.716,850.00,34.15
2025-08-23 10:20:28.503,780.00,34.19
2025-08-23 10:20:29.378,880.00,34.76
2025-08-23 10:20:30.253,840.00,35.23
2025-08-23 10:20:31.085,860.00,35.71
2025-08-23 10:20:32.003,910.00,36.57
2025-08-23 10:20:32.790,820.00,37.36
2025-08-23 10:20:33.666,851.00,38.19
2025-08-23 10:20:34.498,829.00,38.89
2025-08-23 10:20:38.715,840.00,39.35
2025-08-23 10:20:42.959,880.00,39.87
2025-08-23 10:20:43.773,870.00,39.49
2025-08-23 10:20:44.560,800.00,39.10
2025-08-23 10:20:45.391,850.00,38.67
2025-08-23 10:20:46.267,870.00,38.23
2025-08-23 10:20:47.141,880.00,38.23
2025-08-23 10:20:48.017,880.00,37.83
2025-08-23 10:20:48.849,810.00,37.23
2025-08-23 10:20:49.681,795.00,36.83
2025-08-23 10:20:50.511,830.00,36.43
2025-08-23 10:20:51.386,840.00,35.30
2025-08-23 10:20:52.217,860.00,34.19
2025-08-23 10:20:53.050,820.00,33.10
2025-08-23 10:20:53.836,780.00,32.46
2025-08-23 10:20:54.625,820.00,31.86
2025-08-23 10:20:55.455,810.00,31.07
2025-08-23 10:20:57.906,830.00,30.83
2025-08-23 10:20:58.605,700.00,31.54
2025-08-23 10:21:01.073,830.00,32.34
2025-08-23 10:21:01.756,720.00,33.47
2025-08-23 10:21:04.337,860.00,34.43
2025-08-23 10:21:05.171,770.00,35.57
2025-08-23 10:21:06.000,820.00,36.61
2025-08-23 10:21:06.831,800.00,37.43
2025-08-23 10:21:07.618,810.00,38.20
2025-08-23 10:21:08.406,790.00,39.22
2025-08-23 10:21:09.237,800.00,40.07
2025-08-23 10:21:10.025,800.00,40.85
2025-08-23 10:21:10.856,830.00,41.39
2025-08-23 10:21:11.731,870.00,42.14
2025-08-23 10:21:12.562,860.00,43.13
2025-08-23 10:21:13.437,840.00,44.23
2025-08-23 10:21:14.269,860.00,43.87
2025-08-23 10:21:15.056,780.00,43.60
2025-08-23 10:21:15.888,766.00,42.59
2025-08-23 10:21:16.587,730.00,41.96
2025-08-23 10:21:17.419,680.00,42.25
2025-08-23 10:21:18.118,770.00,42.56
2025-08-23 10:21:18.863,750.00,42.97
2025-08-23 10:21:19.606,750.00,43.48
2025-08-23 10:21:20.438,780.00,44.06
2025-08-23 10:21:21.182,760.00,44.86
2025-08-23 10:21:21.969,800.00,45.70
2025-08-23 10:21:22.670,710.00,46.64
2025-08-23 10:21:23.413,750.00,47.00
2025-08-23 10:21:24.157,720.00,46.92
2025-08-23 10:21:27.132,620.00,47.32
2025-08-23 10:21:33.039,620.00,48.27
2025-08-23 10:21:33.738,710.00,49.07
2025-08-23 10:21:38.334,580.00,50.98
2025-08-23 10:21:38.990,690.00,52.61
2025-08-23 10:21:39.645,650.00,53.60
2025-08-23 10:21:40.345,720.00,54.43
2025-08-23 10:21:41.220,820.00,55.53
2025-08-23 10:21:41.921,750.00,56.56
2025-08-23 10:21:42.795,830.00,57.88
2025-08-23 10:21:43.539,810.00,59.37
2025-08-23 10:21:44.371,830.00,61.02
2025-08-23 10:21:45.202,830.00,62.84
2025-08-23 10:21:46.033,810.00,65.16
2025-08-23 10:21:46.909,750.00,67.77
2025-08-23 10:21:47.609,720.00,69.50
2025-08-23 10:21:48.396,770.00,70.77
2025-08-23 10:21:49.228,830.00,72.23
2025-08-23 10:21:50.059,810.00,71.85
2025-08-23 10:21:50.846,820.00,71.21
2025-08-23 10:21:51.678,840.00,69.67
2025-08-23 10:21:52.509,830.00,67.93
2025-08-23 10:21:53.383,870.00,66.07
2025-08-23 10:21:54.216,820.00,64.02
2025-08-23 10:21:55.003,790.00,61.67
2025-08-23 10:21:55.790,790.00,59.13
2025-08-23 10:21:56.666,750.00,56.57
2025-08-23 10:21:57.540,856.00,53.81
2025-08-23 10:21:58.416,866.00,51.09
2025-08-23 10:22:01.259,860.00,48.30
2025-08-23 10:22:02.135,900.00,45.67
2025-08-23 10:22:02.966,840.00,43.30
2025-08-23 10:22:03.797,830.00,40.81
2025-08-23 10:22:04.541,730.00,39.98
2025-08-23 10:22:05.328,725.00,39.85
2025-08-23 10:22:06.072,736.00,40.78
2025-08-23 10:22:06.948,840.00,42.04
2025-08-23 10:22:07.866,920.00,43.38
2025-08-23 10:22:13.291,820.00,44.91
2025-08-23 10:22:14.123,830.00,46.42
2025-08-23 10:22:14.910,730.00,48.16
2025-08-23 10:22:15.655,821.00,49.59
2025-08-23 10:22:16.486,750.00,51.02
2025-08-23 10:22:17.316,840.00,52.17
2025-08-23 10:22:18.235,921.00,53.73
2025-08-23 10:22:19.199,949.00,55.84
2025-08-23 10:22:20.116,930.00,58.49
