时间,IBI,SDNN
2025-08-22 13:51:09.505,770.00,29.26
2025-08-22 13:51:10.249,790.00,29.29
2025-08-22 13:51:10.988,810.00,29.17
2025-08-22 13:51:11.782,790.00,29.34
2025-08-22 13:51:12.564,770.00,29.73
2025-08-22 13:51:13.396,800.00,30.07
2025-08-22 13:51:14.184,800.00,30.53
2025-08-22 13:51:15.152,820.00,30.95
2025-08-22 13:51:15.801,830.00,31.73
2025-08-22 13:51:16.811,900.00,32.57
2025-08-22 13:51:17.597,670.00,34.08
2025-08-22 13:51:18.171,740.00,35.66
2025-08-22 13:51:19.001,770.00,36.62
2025-08-22 13:51:19.702,790.00,37.48
2025-08-22 13:51:20.488,780.00,38.35
2025-08-22 13:51:21.278,790.00,39.27
2025-08-22 13:51:22.065,760.00,40.23
2025-08-22 13:51:23.071,800.00,41.19
2025-08-22 13:51:23.637,820.00,42.20
2025-08-22 13:51:24.553,810.00,43.20
2025-08-22 13:51:25.258,800.00,44.20
2025-08-22 13:51:26.086,820.00,45.24
2025-08-22 13:51:26.878,780.00,46.28
2025-08-22 13:51:27.664,790.00,47.21
2025-08-22 13:51:28.583,750.00,47.12
2025-08-22 13:51:29.190,700.00,45.93
2025-08-22 13:51:29.983,700.00,44.96
2025-08-22 13:51:32.081,810.00,44.22
2025-08-22 13:51:32.959,860.00,43.87
2025-08-22 13:51:33.962,890.00,44.01
2025-08-22 13:51:34.749,840.00,44.26
2025-08-22 13:51:35.537,780.00,44.43
2025-08-22 13:51:36.286,790.00,44.62
2025-08-22 13:51:37.025,760.00,44.78
2025-08-22 13:51:37.897,730.00,45.07
2025-08-22 13:51:38.602,800.00,45.37
2025-08-22 13:51:39.521,790.00,45.59
2025-08-22 13:51:40.171,830.00,45.91
2025-08-22 13:51:40.966,800.00,46.32
2025-08-22 13:51:41.796,810.00,47.34
2025-08-22 13:51:42.537,740.00,48.47
2025-08-22 13:51:43.241,700.00,49.29
2025-08-22 13:51:43.981,710.00,50.34
2025-08-22 13:51:44.859,720.00,50.97
2025-08-22 13:51:45.425,760.00,50.49
2025-08-22 13:51:46.253,760.00,49.62
2025-08-22 13:51:47.000,820.00,48.96
2025-08-22 13:51:47.836,790.00,48.29
2025-08-22 13:51:48.579,810.00,47.69
2025-08-22 13:51:49.323,740.00,46.91
2025-08-22 13:51:50.326,760.00,46.09
2025-08-22 13:51:50.892,800.00,45.35
2025-08-22 13:51:51.815,780.00,44.32
2025-08-22 13:51:52.516,840.00,43.52
2025-08-22 13:51:53.437,830.00,42.88
2025-08-22 13:51:54.438,820.00,42.56
2025-08-22 13:51:54.963,810.00,41.94
2025-08-22 13:51:55.837,770.00,40.71
2025-08-22 13:51:56.541,780.00,39.22
2025-08-22 13:51:57.372,830.00,38.36
2025-08-22 13:51:58.203,850.00,37.87
2025-08-22 13:51:59.030,840.00,37.31
2025-08-22 13:51:59.910,840.00,36.81
2025-08-22 13:52:00.699,830.00,36.27
2025-08-22 13:52:01.610,800.00,35.41
2025-08-22 13:52:02.313,791.00,34.40
2025-08-22 13:52:03.059,749.00,33.68
2025-08-22 13:52:04.024,740.00,33.44
2025-08-22 13:52:04.545,771.00,32.96
2025-08-22 13:52:05.417,819.00,32.35
2025-08-22 13:52:06.251,880.00,32.03
2025-08-22 13:52:07.174,890.00,32.34
2025-08-22 13:52:08.087,860.00,32.99
2025-08-22 13:52:08.921,810.00,33.90
2025-08-22 13:52:09.580,770.00,34.90
2025-08-22 13:52:10.411,750.00,35.95
2025-08-22 13:52:11.104,750.00,37.02
2025-08-22 13:52:12.204,780.00,37.97
2025-08-22 13:52:12.681,780.00,38.85
2025-08-22 13:52:13.558,800.00,40.07
2025-08-22 13:52:14.259,800.00,41.50
2025-08-22 13:52:15.044,780.00,42.51
2025-08-22 13:52:15.787,770.00,43.10
2025-08-22 13:52:16.534,720.00,43.97
2025-08-22 13:52:17.275,760.00,44.90
2025-08-22 13:52:18.109,820.00,45.14
2025-08-22 13:52:19.027,850.00,44.66
2025-08-22 13:52:19.855,820.00,43.89
2025-08-22 13:52:20.644,820.00,43.25
2025-08-22 13:52:21.347,750.00,42.55
2025-08-22 13:52:22.218,780.00,41.65
2025-08-22 13:52:23.138,790.00,40.56
2025-08-22 13:52:23.667,770.00,39.54
2025-08-22 13:52:24.544,800.00,38.56
2025-08-22 13:52:25.329,770.00,37.60
2025-08-22 13:52:25.981,730.00,36.81
2025-08-22 13:52:26.773,800.00,36.14
2025-08-22 13:52:27.563,700.00,35.99
2025-08-22 13:52:28.304,770.00,35.37
2025-08-22 13:52:29.136,750.00,34.74
2025-08-22 13:52:30.187,830.00,34.52
2025-08-22 13:52:30.756,821.00,34.48
2025-08-22 13:52:31.456,809.00,34.68
2025-08-22 13:52:32.633,820.00,34.83
2025-08-22 13:52:33.074,780.00,34.86
2025-08-22 13:52:33.988,770.00,34.98
2025-08-22 13:52:34.560,740.00,35.27
2025-08-22 13:52:35.392,800.00,35.58
2025-08-22 13:52:36.177,800.00,35.87
2025-08-22 13:52:37.188,810.00,36.21
2025-08-22 13:52:38.239,820.00,36.25
2025-08-22 13:52:38.632,810.00,36.29
2025-08-22 13:52:39.504,830.00,35.44
2025-08-22 13:52:40.249,790.00,34.73
2025-08-22 13:52:41.031,820.00,33.79
2025-08-22 13:52:42.212,790.00,32.75
2025-08-22 13:52:42.695,760.00,31.98
2025-08-22 13:52:43.489,740.00,31.50
2025-08-22 13:52:44.096,730.00,31.20
2025-08-22 13:52:45.020,750.00,31.05
2025-08-22 13:52:45.720,890.00,31.51
