时间,IBI,SDNN
2025-08-26 13:44:21.089,840.00,28.98
2025-08-26 13:44:21.400,810.00,30.94
2025-08-26 13:44:21.400,820.00,33.03
2025-08-26 13:44:23.063,790.00,35.12
2025-08-26 13:44:23.064,780.00,37.29
2025-08-26 13:44:23.980,750.00,39.53
2025-08-26 13:44:25.645,810.00,41.78
2025-08-26 13:44:25.686,760.00,43.87
2025-08-26 13:44:26.300,800.00,43.42
2025-08-26 13:44:27.566,830.00,43.01
2025-08-26 13:44:27.918,820.00,42.47
2025-08-26 13:44:31.219,760.00,41.98
2025-08-26 13:44:32.424,740.00,41.63
2025-08-26 13:44:32.424,790.00,40.93
2025-08-26 13:44:32.424,710.00,40.35
2025-08-26 13:44:32.429,730.00,39.59
2025-08-26 13:44:32.775,740.00,38.86
2025-08-26 13:44:33.082,780.00,37.95
2025-08-26 13:44:33.778,800.00,37.08
2025-08-26 13:44:34.742,770.00,36.21
2025-08-26 13:44:35.661,760.00,35.25
2025-08-26 13:44:36.627,800.00,34.23
2025-08-26 13:44:37.676,780.00,33.26
2025-08-26 13:44:37.936,850.00,33.66
2025-08-26 13:44:38.593,730.00,33.94
2025-08-26 13:44:40.258,730.00,34.28
2025-08-26 13:44:40.822,650.00,35.24
2025-08-26 13:44:41.174,810.00,36.17
2025-08-26 13:44:41.832,650.00,37.68
2025-08-26 13:44:42.183,720.00,38.86
2025-08-26 13:44:43.754,740.00,40.06
2025-08-26 13:44:43.754,770.00,41.22
2025-08-26 13:44:45.373,790.00,42.55
2025-08-26 13:44:45.373,860.00,44.18
2025-08-26 13:44:46.295,830.00,45.98
2025-08-26 13:44:47.035,850.00,48.05
2025-08-26 13:44:47.956,740.00,50.15
2025-08-26 13:44:48.612,780.00,52.26
2025-08-26 13:44:49.621,801.00,53.85
2025-08-26 13:44:50.233,779.00,55.47
2025-08-26 13:44:50.886,780.00,57.13
2025-08-26 13:44:51.893,770.00,57.50
2025-08-26 13:44:52.814,810.00,57.76
2025-08-26 13:44:53.470,830.00,56.79
2025-08-26 13:44:54.212,840.00,55.65
2025-08-26 13:44:55.790,810.00,54.30
2025-08-26 13:44:56.357,820.00,52.89
2025-08-26 13:44:57.057,860.00,51.60
2025-08-26 13:44:57.670,730.00,50.16
2025-08-26 13:44:58.326,800.00,48.51
2025-08-26 13:44:59.640,830.00,46.52
2025-08-26 13:44:59.989,790.00,44.29
2025-08-26 13:45:00.995,780.00,42.06
2025-08-26 13:45:02.262,750.00,40.22
2025-08-26 13:45:02.570,780.00,38.41
2025-08-26 13:45:03.533,760.00,36.72
2025-08-26 13:45:05.808,790.00,35.60
2025-08-26 13:45:05.808,840.00,34.58
2025-08-26 13:45:07.077,860.00,34.49
2025-08-26 13:45:07.689,870.00,34.77
2025-08-26 13:45:08.039,790.00,35.29
2025-08-26 13:45:08.039,830.00,35.89
2025-08-26 13:45:09.045,740.00,36.34
2025-08-26 13:45:10.271,840.00,36.43
2025-08-26 13:45:11.935,710.00,37.00
2025-08-26 13:45:12.544,660.00,38.37
2025-08-26 13:45:13.509,730.00,40.10
2025-08-26 13:45:13.638,720.00,41.96
2025-08-26 13:45:14.905,690.00,43.90
2025-08-26 13:45:15.518,660.00,46.24
2025-08-26 13:45:16.133,760.00,48.51
2025-08-26 13:45:16.524,720.00,50.87
2025-08-26 13:45:17.708,700.00,53.00
2025-08-26 13:45:18.408,740.00,54.56
2025-08-26 13:45:18.758,690.00,55.34
2025-08-26 13:45:19.372,750.00,55.98
2025-08-26 13:45:20.026,670.00,56.21
2025-08-26 13:45:20.946,720.00,56.42
2025-08-26 13:45:21.646,710.00,55.83
2025-08-26 13:45:22.258,750.00,54.93
2025-08-26 13:45:23.265,790.00,53.49
2025-08-26 13:45:24.228,740.00,51.95
2025-08-26 13:45:24.881,780.00,50.48
2025-08-26 13:45:25.542,810.00,49.06
2025-08-26 13:45:26.500,810.00,47.19
2025-08-26 13:45:27.158,800.00,45.47
2025-08-26 13:45:27.773,810.00,43.86
2025-08-26 13:45:28.778,811.00,42.38
2025-08-26 13:45:29.698,759.00,41.31
2025-08-26 13:45:31.055,770.00,40.56
2025-08-26 13:45:31.622,720.00,40.04
2025-08-26 13:45:31.622,760.00,39.38
2025-08-26 13:45:32.322,710.00,38.81
2025-08-26 13:45:33.590,750.00,39.01
2025-08-26 13:45:33.942,820.00,39.19
2025-08-26 13:45:34.862,790.00,39.21
2025-08-26 13:45:35.823,870.00,39.59
2025-08-26 13:45:36.784,860.00,40.04
2025-08-26 13:45:37.439,850.00,40.36
2025-08-26 13:45:38.184,790.00,40.71
2025-08-26 13:45:38.796,760.00,40.94
2025-08-26 13:45:39.802,780.00,41.00
2025-08-26 13:45:40.418,760.00,41.06
2025-08-26 13:45:41.643,760.00,41.13
2025-08-26 13:45:42.036,740.00,41.54
2025-08-26 13:45:42.951,780.00,41.67
2025-08-26 13:45:43.958,800.00,42.31
