时间,IBI,SDNN
2025-08-19 15:49:35.366,680.00,53.15
2025-08-19 15:49:36.111,750.00,53.88
2025-08-19 15:49:36.898,790.00,54.48
2025-08-19 15:49:37.774,870.00,55.35
2025-08-19 15:49:38.515,720.00,56.46
2025-08-19 15:49:39.435,910.00,57.87
2025-08-19 15:49:40.270,840.00,58.66
2025-08-19 15:49:41.097,860.00,59.62
2025-08-19 15:49:41.928,720.00,60.84
2025-08-19 15:49:42.803,880.00,62.17
2025-08-19 15:49:48.057,850.00,63.48
2025-08-19 15:49:48.932,880.00,65.22
2025-08-19 15:49:49.717,810.00,66.34
2025-08-19 15:49:50.595,840.00,67.59
2025-08-19 15:49:54.881,830.00,68.23
2025-08-19 15:49:55.713,820.00,67.86
2025-08-19 15:49:56.634,900.00,67.49
2025-08-19 15:49:57.551,910.00,67.25
2025-08-19 15:49:58.382,840.00,66.71
2025-08-19 15:49:59.259,890.00,65.43
2025-08-19 15:50:00.086,850.00,63.60
2025-08-19 15:50:00.830,740.00,62.49
2025-08-19 15:50:07.829,850.00,61.31
2025-08-19 15:50:08.576,730.00,60.00
2025-08-19 15:50:09.405,730.00,58.94
2025-08-19 15:50:10.238,780.00,57.90
2025-08-19 15:50:11.114,840.00,56.55
2025-08-19 15:50:11.901,810.00,55.50
2025-08-19 15:50:12.734,830.00,54.42
2025-08-19 15:50:13.517,730.00,54.00
2025-08-19 15:50:14.351,730.00,54.54
2025-08-19 15:50:15.227,860.00,54.93
2025-08-19 15:50:16.101,781.00,54.81
2025-08-19 15:50:16.886,720.00,54.85
2025-08-19 15:50:17.765,910.00,55.67
2025-08-19 15:50:23.995,870.00,56.77
2025-08-19 15:50:24.852,920.00,57.73
2025-08-19 15:50:25.726,910.00,58.99
2025-08-19 15:50:34.170,840.00,60.14
2025-08-19 15:50:48.524,750.00,60.80
2025-08-19 15:50:49.399,855.00,61.37
2025-08-19 15:50:51.936,880.00,62.13
2025-08-19 15:50:52.811,870.00,62.94
2025-08-19 15:50:53.643,830.00,63.76
2025-08-19 15:50:54.514,870.00,63.94
2025-08-19 15:50:57.096,780.00,63.56
2025-08-19 15:50:57.971,880.00,63.41
2025-08-19 15:51:00.511,840.00,63.52
2025-08-19 15:51:01.298,690.00,63.80
2025-08-19 15:51:03.984,840.00,63.75
2025-08-19 15:51:30.921,780.00,63.70
2025-08-19 15:51:31.706,820.00,62.98
2025-08-19 15:52:02.860,880.00,61.82
2025-08-19 15:52:03.778,900.00,61.07
2025-08-19 15:52:04.565,790.00,60.21
2025-08-19 15:52:07.014,790.00,59.42
2025-08-19 15:52:07.887,856.00,58.46
2025-08-19 15:52:08.718,830.00,57.38
2025-08-19 15:52:13.665,750.00,56.51
2025-08-19 15:52:14.498,830.00,55.87
2025-08-19 15:52:15.371,740.00,55.72
2025-08-19 15:52:16.291,940.00,55.96
2025-08-19 15:52:42.282,700.00,56.78
2025-08-19 15:52:49.737,670.00,57.44
